sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts	gene.count	new.count	new.abundance
SX03212	42096	0.00171541943907414	Ureaplasma gallorale	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			83.3625230612468	2	41.6812615306234	0.000203412118691786
SX03212	2130	0.0115692670696456	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			562.220102516498	2	281.110051258249	0.00137186805322544
SX03212	42092	0.000401241983238411	Ureaplasma canigenitalium	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			19.4987554174538	2	9.7493777087269	4.75787320928754e-05
SX03212	32002	0.000539822273897517	Achromobacter denitrificans	Achromobacter	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			26.2332032223237	4	6.55830080558092	3.20056978338129e-05
SX03212	59803	0.000664396644796944	Sphingomonas echinoides	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			32.2870193505523	2	16.1435096752761	7.87832562063087e-05
SX03212	51365	0.00146969444632379	Mycoplasma yeatsii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			71.421271313551	2	35.7106356567755	0.000174274381149387
SX03212	1898474	0.00118320949897844	Macrococcus sp. IME1552	Macrococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			57.4992488123562	5	11.4998497624712	5.61213533113166e-05
SX03212	1500960	0.00196784340588458	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			95.629318152367	3	31.8764393841223	0.000155562807683034
SX03212	197	0.0132129504765408	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			642.096541357979	3	214.03218045266	0.00104451587344859
SX03212	195	0.000266428109103522	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			12.9473403899948	3	4.31578012999827	2.10617900661638e-05
SX03212	42862	0.000311435927248567	Rickettsia felis	Rickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA		spotted fever group	15.1345403205714	1	15.1345403205714	7.38593026934145e-05
SX03212	562	0.000955070176895607	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			46.4125903164189	7	6.6303700452027	3.23574087990196e-05
SX03212	666702	0.000685159039946848	Undibacterium oligocarboniphilum	Undibacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			33.295988705257	4	8.32399717631425	4.06226164813779e-05
SX03212	1987356	0.000519059878747612	Aurantimicrobium sp. MWH-Mo1	Aurantimicrobium	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			25.224233867619	1	25.224233867619	0.000123098837822357
SX03212	66084	0.00225271987376464	Wolbachia sp. wRi	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			109.473174985466	1	109.473174985466	0.000534248956149029
SX03212	307502	0.00225271987376464	Wolbachia endosymbiont of Drosophila ananassae	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			109.473174985466	1	109.473174985466	0.000534248956149029
SX03212	424798	0.00084141604394116	Rhizobium soli	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			40.8894540713646	3	13.6298180237882	6.65159848764486e-05
SX03212	1805971	0.000539158354767656	Hydrogenophaga laconesensis	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			26.200939408289	2	13.1004697041445	6.39326690344952e-05
SX03212	1756043	0.00041524790299809	Pseudorhodobacter sinensis	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			20.1793870940952	4	5.0448467735238	2.46197675644715e-05
SX03212	374425	0.000322210475451988	Methylobacterium komagatae	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			15.6581402650648	5.5	2.84693459364815	1.38935573493964e-05
SX03212	2478662	0.000414920856897476	Acidovorax sp. 1608163	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			20.1634939617897	4	5.04087349044743	2.46003772221678e-05
SX03212	39480	0.000352960717548376	Andreesenia angusta	Andreesenia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria	NA			17.1524790299809	6	2.85874650499682	1.39512016198672e-05
SX03212	1224513	0.000311435927248567	Roseomonas aerophila	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			15.1345403205714	5	3.02690806411428	1.47718605386829e-05
SX03212	101564	0.000332198322398472	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			16.1435096752761	4	4.03587741881902	1.96958140515771e-05
SX03212	263067	0.000706585354226613	Malikia granosa	Malikia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			34.3372218739965	3	11.4457406246655	5.58572909015557e-05
SX03212	863372	0.000705921435096753	Herbaspirillum huttiense	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			34.3049580599618	4	8.57623951499045	4.18536048596015e-05
SX03212	1825976	0.000430024402878939	Neorhizobium sp. NCHU2750	Neorhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			20.8974658823049	4	5.22436647057622	2.54958562571689e-05
SX03212	589104	0.00024868486228699	Rhizobium kunmingense	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			12.0850895676986	3	4.02836318923287	1.96591432478556e-05
SX03212	399	0.000678148212475113	Neorhizobium galegae	Neorhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			32.9552905334406	3	10.9850968444802	5.36092656775388e-05
SX03212	2547961	0.000355501081856051	Rhizobium deserti	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			17.2759305738766	3	5.75864352462553	2.81032252172645e-05
SX03212	336804	0.00060210945934723	Thorsellia anophelis	Thorsellia	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			29.260111286438	7	4.18001589806257	2.03992359819906e-05
SX03212	106649	0.000394485507848185	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			19.1704177393904	7	2.7386311056272	1.33650166778559e-05
SX03212	2067957	0.000477954080841505	Methylobacterium sp. DM1	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			23.2266565125738	5.5	4.2230284568316	2.06091450727492e-05
SX03212	1855823	0.000384710230081522	Macrococcus canis	Macrococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			18.6953783410417	5	3.73907566820834	1.82473676584948e-05
SX03212	2572087	0.000228386346648949	Candidatus Saccharibacteria bacterium oral taxon 955					Candidatus Saccharibacteria	Bacteria candidate phyla	Bacteria	NA			1	NA	NA	NA
SX03212	2603276	0.000861259126833603	Methylobacterium sp. WL1	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			41.8537485276058	5	8.37074970552116	4.08507773064333e-05
SX03212	1166078	0.000207623951499045	Aureimonas phyllosphaerae	Aurantimonas	Aurantimonadaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			10.0896935470476	2	5.0448467735238	2.46197675644715e-05
SX03212	474960	0.000311435927248567	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			15.1345403205714	9	1.6816155911746	8.20658918815717e-06
SX03212	453840	0.000352960717548376	Aliihoeflea aestuarii	Aliihoeflea	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			17.1524790299809	2	8.57623951499045	4.18536048596015e-05
SX03212	37482	0.000252325748549203	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			12.2620220764971	12	1.02183517304143	4.98674104068162e-06
SX03212	329	0.000685159039946848	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			33.295988705257	2.5	13.3183954821028	6.49961863702046e-05
SX03212	570505	0.000456480909952127	Methylobacterium bullatum	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			22.1831463000336	5.5	4.03329932727884	1.9683232497106e-05
SX03212	243690	0.000249147670796979	Methylobacterium goesingense	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			12.10758021005	5.5	2.20137822000909	1.07431251197858e-05
SX03212	134537	0.000311435927248567	Paraburkholderia fungorum	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			15.1345403205714	6	2.5224233867619	1.23098837822357e-05
SX03212	270351	0.000249009525011764	Methylobacterium aquaticum	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			12.1008668774717	11.5	1.05224929369319	5.13516746763557e-06
SX03212	287	0.000788971015696371	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Pseudomonas aeruginosa group	38.3408354787808	4	9.5852088696952	4.67775583724957e-05
SX03212	980427	0.000477535088447803	Deinococcus wulumuqiensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria	NA			23.2062951582095	3	7.73543171940317	3.7750310265523e-05
SX03212	29348	0.00041524790299809	[Clostridium] spiroforme	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			20.1793870940952	5	4.03587741881904	1.96958140515772e-05
SX03212	343013	0.000249475787899468	Acidovorax caeni	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			12.1235253887625	3	4.0411751295875	1.97216678413152e-05
SX03212	1653478	0.000228386346648949	Rhodococcus sp. PBTS 1	Rhodococcus	Nocardiaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			11.0986629017523	3	3.6995543005841	1.80544962139457e-05
SX03212	1867719	0.000290673532098663	Phyllobacterium zundukense	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			14.1255709658666	3	4.70852365528887	2.297844972684e-05
SX03212	1747	0.000311435927248567	Cutibacterium acnes	Cutibacterium	Propionibacteriaceae	Propionibacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			15.1345403205714	3	5.0448467735238	2.46197675644715e-05
SX03212	1609758	0.000290673532098663	Novosphingobium sp. P6W	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			14.1255709658666	5	2.82511419317332	1.3787069836104e-05
SX03212	unassigned	0									NA			4	1	4	1.95207257383357e-05
SX03094	84024	0.0027121598140957	Clostridium disporicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			28.28240254139	10	2.828240254139	1.38023255807921e-05
SX03094	1414720	0.265058043942707	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			2764.02528223455	10	276.402528223455	0.00134889448670817
SX03094	57000	0.0011777443700198	Amaricoccus kaplicensis	Amaricoccus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			12.2815182905664	3	4.0938394301888	1.9978679183375e-05
SX03094	57002	0.00134035446535949	Amaricoccus tamworthensis	Amaricoccus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			13.9772163647688	3	4.6590721215896	2.27371172701691e-05
SX03094	1559	0.00406092819896726	Clostridium tertium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			42.3473592588306	10	4.23473592588306	2.06662796458601e-05
SX03094	1061	0.002906471368966	Rhodobacter capsulatus	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			30.3086834355774	4	7.57717085889435	3.69779685522466e-05
SX03094	1465486	0.00170819898107002	Frigidibacter albus	Frigidibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			17.8130989745981	2	8.90654948729905	4.34655774541199e-05
SX03094	1492	0.00673648813479313	Clostridium butyricum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			70.2480982696228	12	5.85400818913523	2.85686220825201e-05
SX03094	1541	0.0838273451051191	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			874.151554756182	10.5	83.2525290243983	0.000406287446527028
SX03094	2528023	0.00104920784807471	Planctomycetes bacterium ETA_A1					Planctomycetes	PVC group	Bacteria	NA			2	NA	NA	NA
SX03094	1776391	0.0157809707206475	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			164.563962674912	16	10.285247667182	5.01938747154793e-05
SX03094	29363	0.0108043448367945	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			112.667707958093	10	11.2667707958093	5.4983885665421e-05
SX03094	654	0.00918674267588598	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			95.799352624139	10	9.5799352624139	4.67518222121483e-05
SX03094	644	0.00388994049202396	Aeromonas hydrophila	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			40.5642994508258	10	4.05642994508258	1.97961141086823e-05
SX03094	948519	0.00206957943303239	Aeromonas rivipollensis	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			21.5815743276618	10	2.15815743276618	1.05321998362948e-05
SX03094	651	0.00125051597305471	Aeromonas media	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			13.0403805670145	10	1.30403805670145	6.36394231430533e-06
SX03094	648	0.0235780527290393	Aeromonas caviae	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			245.871933858421	10	24.5871933858421	0.000119989964690111
SX03094	29348	0.0225059878738719	[Clostridium] spiroforme	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			234.692441548736	5	46.9384883097472	0.000229068339216663
SX03094	1756761	0.00553744941768848	Pseudaeromonas pectinilytica	Pseudaeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			57.7445225276555	10	5.77445225276555	2.81803746788378e-05
SX03094	328412	0.00275128029071163	Pseudaeromonas sharmana	Pseudaeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			28.6903508715409	10	2.86903508715409	1.40014117674993e-05
SX03094	336804	0.239848914069877	Thorsellia anophelis	Thorsellia	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			2501.14447592068	7	357.306353702954	0.00174371983380004
SX03094	261299	0.00405341956401414	Intestinibacter bartlettii	Intestinibacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			42.2690592135394	12	3.52242160112828	1.71900565026037e-05
SX03094	1358	0.00409191060749134	Lactococcus lactis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			42.6704438149197	6	7.11174063581995	3.47065846185046e-05
SX03094	1262636	0.0067149302276781	Methyloparacoccus murrellii	Methyloparacoccus	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			70.0232924142273	3	23.3410974714091	0.000113908790542785
SX03094	1354360	0.00786839668100947	Planktothrix spiroides	Planktothrix	Microcoleaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria	NA			82.0516405895667	4	20.5129101473917	0.000100106723270589
SX03094	1076	0.00409191060823237	Rhodopseudomonas palustris	Rhodopseudomonas	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			42.6704438226472	2	21.3352219113236	0.00010411975387437
SX03094	1550024	0.0183883082500864	Ruthenibacterium lactatiformans	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			191.753278431901	2	95.8766392159505	0.000467895394711983
SX03094	1650663	0.00249092792660023	Fournierella massiliensis	Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			25.9753964185871	9	2.88615515762079	1.40849608175496e-05
SX03094	29353	0.00157381177211206	Hungateiclostridium aldrichii	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			16.4117091595845	9	1.82352323995383	8.89912426115504e-06
SX03094	1906742	0.00356730668345399	Microbacterium sp. BH-3-3-3	Microbacterium	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			37.1998740950582	3	12.3999580316861	6.05140449758543e-05
SX03094	1547	0.00923996303483925	Erysipelatoclostridium ramosum	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			96.3543345273037	5	19.2708669054607	9.40453269003674e-05
SX03094	69824	0.00128085651573085	[Clostridium] cocleatum	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			13.3567717460413	5	2.67135434920826	1.30366939002012e-05
SX03094	1520	0.00279386332343171	Clostridium beijerinckii	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			29.1344067367458	15	1.94229378244972	9.47874605761893e-06
SX03094	61645	0.00314762354422411	Enterobacter asburiae	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Enterobacter cloacae complex	32.823418319169	8	4.10292728989613	2.00230295875988e-05
SX03094	341225	0.0040490368030912	[Clostridium] saccharogumia	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			42.223355782635	5	8.444671156527	4.12115273992495e-05
